Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	Sample_10uninfected	Sample_11infected	Sample_14uninfected	Sample_1infected	Sample_2infected	Sample_5uninfected	Sample_7infected	Sample_9uninfected
ENSMUSG00000086714	64.1472879406216	-0.580971718073547	0.387986151826895	-1.49740323291939	0.134288367584133	0.609190752542596	NA	NA	78	35	74	47	39	81	64	87
ENSMUSG00000029004	2168.68817549207	0.213635317939222	0.14270603072027	1.49703076219663	0.13438525384516	0.609288940655042	Kmt2e	lysine (K)-specific methyltransferase 2E	1996	835	570	2180	2185	2293	2435	2145
ENSMUSG00000040146	18.6923377885531	1.00162954738562	0.669135268949292	1.49690143961239	0.134418905587416	0.609288940655042	Rgl3	ral guanine nucleotide dissociation stimulator-like 3	12	7	0	20	30	17	23	11
ENSMUSG00000075706	18.9421813422793	-1.04174005677087	0.695979280179598	-1.49679751457837	0.1344459532146	0.609288940655042	Gpx4	glutathione peroxidase 4	33	20	25	15	7	19	14	29
ENSMUSG00000038058	74.7182383228028	0.624809237899328	0.417643808532653	1.49603376162699	0.134644857388648	0.609944802693615	Nod1	nucleotide-binding oligomerization domain containing 1	45	40	5	107	74	102	83	43
ENSMUSG00000027341	8.67511700790971	2.0517861982846	1.37175594138782	1.49573705961775	0.134722188810887	0.609944802693615	Tmem230	transmembrane protein 230	1	1	4	35	0	8	5	2
ENSMUSG00000030471	199.678956969533	-0.407311273216597	0.272317951438612	-1.49571951119945	0.134726763647184	0.609944802693615	Zdhhc13	zinc finger, DHHC domain containing 13	226	61	29	202	152	306	146	199
ENSMUSG00000040018	1466.55116043387	-0.233806617461365	0.156367503069223	-1.49523790347832	0.134852364658184	0.609972274895772	Cox15	cytochrome c oxidase assembly protein 15	1678	997	711	1191	1349	1882	1399	1517
ENSMUSG00000025475	332.649766262214	0.376114442130572	0.251557144168925	1.49514514236179	0.134876566708463	0.609972274895772	Adgra1	adhesion G protein-coupled receptor A1	200	147	67	348	398	338	352	393
ENSMUSG00000079620	126.318228376285	0.705724721178395	0.472020248873733	1.49511535333981	0.134884339593142	0.609972274895772	Muc4	mucin 4	176	0	21	123	239	37	97	89
ENSMUSG00000037266	216.91762164921	-0.361574266073196	0.241855602162146	-1.4950005823342	0.134914290163619	0.609972274895772	Rsrp1	arginine/serine rich protein 1	251	189	347	198	197	247	159	282
ENSMUSG00000044080	70.3474861052478	-0.57945573582044	0.387738714192797	-1.49444900550301	0.135058301021739	0.609995255170267	S100a1	S100 calcium binding protein A1	97	35	40	70	38	84	56	88
ENSMUSG00000052534	738.163671146276	-0.25845909678456	0.172956666520053	-1.49435752888191	0.135082196076357	0.609995255170267	Pbx1	pre B cell leukemia homeobox 1	859	490	389	650	702	951	611	765
ENSMUSG00000023033	1.9545343595546	-4.37274614634886	2.92621850497414	-1.49433343371858	0.135088490635092	1	Scn8a	sodium channel, voltage-gated, type VIII, alpha	0	1	0	0	0	13	0	0
ENSMUSG00000076665	1.9545343595546	-4.37274614634886	2.92621850497414	-1.49433343371858	0.135088490635092	1	NA	NA	0	0	0	0	0	13	0	0
ENSMUSG00000030256	580.714116206655	0.987269552186153	0.660684391356326	1.49431341969405	0.135093719219899	0.609995255170267	Bhlhe41	basic helix-loop-helix family, member e41	256	175	285	1248	597	719	391	288
ENSMUSG00000052798	6.40542257675889	-2.12565586731544	1.42257138380367	-1.49423494069722	0.135114223056452	0.609995255170267	Nup107	nucleoporin 107	15	13	0	0	0	6	7	12
ENSMUSG00000033361	5.44719630100328	-5.8485528519456	3.91439912234518	-1.49411254937172	0.13514620445874	0.609995255170267	Prrg3	proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)	28	0	0	0	0	6	0	0
ENSMUSG00000025348	480.249782425332	1.02266209783674	0.684656863055922	1.49368560080177	0.135257813827328	0.610163930737306	Itga7	integrin alpha 7	137	254	79	426	384	370	1072	515
ENSMUSG00000050382	4.29949992588394	-2.3871868934083	1.59841852965918	-1.49346798045272	0.135314729734259	0.610163930737306	Kif7	kinesin family member 7	12	5	3	2	0	10	2	1
ENSMUSG00000029830	8.25221617912725	-1.75811221987326	1.17721615912352	-1.49344893565022	0.135319711546828	0.610163930737306	Svopl	SV2 related protein homolog (rat)-like	9	3	0	2	0	16	9	16
ENSMUSG00000058056	12071.1590540355	0.272192482508751	0.182304146301529	1.49306797475987	0.135419394528557	0.610408708961106	Palld	palladin, cytoskeletal associated protein	8969	3950	2884	14141	10670	11979	13670	14138
ENSMUSG00000073421	439.004443201911	1.17874665788892	0.789611655587933	1.49281820949216	0.135484779383774	0.610498774662942	H2-Ab1	histocompatibility 2, class II antigen A, beta 1	336	96	75	243	1303	275	252	247
ENSMUSG00000050931	137.022121863134	0.522699568237721	0.350195090985648	1.4925953609645	0.135543138417655	0.610557132048171	Sgms2	sphingomyelin synthase 2	78	49	43	158	170	197	144	89
ENSMUSG00000021268	16.8671086001743	1.25561661720513	0.84165761525702	1.49183776685927	0.135741680543974	0.611246696783078	Meg3	maternally expressed 3	10	3	14	15	49	14	6	8
ENSMUSG00000031483	714.693679928983	-0.326269379162628	0.218834048951507	-1.49094430563193	0.135976117806785	0.612097381998672	Erlin2	ER lipid raft associated 2	814	406	264	409	718	943	732	791
ENSMUSG00000039831	78.6421884621523	0.552992544574603	0.370977601521903	1.4906359367951	0.136057103915945	0.612256967621755	Arhgap29	Rho GTPase activating protein 29	53	21	12	101	106	85	66	67
ENSMUSG00000026981	3.87998568648944	2.41452640642938	1.62038735257764	1.49009210827798	0.136200018933943	0.612695033317428	Il1rn	interleukin 1 receptor antagonist	0	0	0	10	7	3	2	1
ENSMUSG00000097857	3.664290444907	2.78495599736406	1.86929935018722	1.48983949365046	0.136266444015711	0.612788831516805	NA	NA	0	0	4	0	15	1	4	2
ENSMUSG00000021271	16.2809651204977	1.12653601386156	0.756239248661681	1.48965557640019	0.136314820833113	0.612801431267816	Zfp839	zinc finger protein 839	7	0	1	30	23	16	12	10
ENSMUSG00000032679	117.322846260328	0.465890879132148	0.312846224670418	1.48920089933309	0.13643447406729	0.613134337670048	Cd59a	CD59a antigen	113	19	32	133	119	81	145	120
ENSMUSG00000000441	148.971605448624	-0.417640206428318	0.280632709205623	-1.48820929538298	0.136695706627914	0.614013087959961	Raf1	v-raf-leukemia viral oncogene 1	184	86	53	133	114	215	125	147
ENSMUSG00000037243	76.2161296223428	0.590164061168073	0.396616489838172	1.48799678351465	0.136751741889255	0.614013087959961	Zfp692	zinc finger protein 692	71	73	77	81	119	82	68	42
ENSMUSG00000004460	74.4392815385566	0.553751369725603	0.372160020179685	1.48793889644095	0.136767008659831	0.614013087959961	Dnajb11	DnaJ heat shock protein family (Hsp40) member B11	52	38	35	81	108	82	70	60
ENSMUSG00000036923	1.84808037403633	4.42294406600048	2.97306288635925	1.48767255690872	0.136837268308231	1	Stox1	storkhead box 1	0	0	0	0	11	0	0	0
ENSMUSG00000044055	1.84808037403633	4.42294406600048	2.97306288635925	1.48767255690872	0.136837268308231	1	Otos	otospiralin	0	0	0	0	11	0	0	0
ENSMUSG00000048939	1.84808037403633	4.42294406600048	2.97306288635925	1.48767255690872	0.136837268308231	1	Atp13a5	ATPase type 13A5	0	0	0	0	11	0	0	0
ENSMUSG00000049307	1.84808037403633	4.42294406600048	2.97306288635925	1.48767255690872	0.136837268308231	1	Fut4	fucosyltransferase 4	0	0	0	0	11	0	0	0
ENSMUSG00000057945	1.84808037403633	4.42294406600048	2.97306288635925	1.48767255690872	0.136837268308231	1	NA	NA	0	0	0	0	11	0	0	0
ENSMUSG00000073795	1.84808037403633	4.42294406600048	2.97306288635925	1.48767255690872	0.136837268308231	1	6430531B16Rik	RIKEN cDNA 6430531B16 gene	0	0	0	0	11	0	0	0
ENSMUSG00000097364	1.84808037403633	4.42294406600048	2.97306288635925	1.48767255690872	0.136837268308231	1	NA	NA	0	0	0	0	11	0	0	0
ENSMUSG00000026058	1.94790150843017	-4.36283462025462	2.93292284364109	-1.48753814977224	0.136872735118249	1	Khdrbs2	KH domain containing, RNA binding, signal transduction associated 2	12	0	0	0	0	0	0	0
ENSMUSG00000035759	1.94790150843017	-4.36283462025462	2.93292284364109	-1.48753814977224	0.136872735118249	1	Bbs10	Bardet-Biedl syndrome 10 (human)	12	0	0	0	0	0	0	0
ENSMUSG00000030750	36.4473050245892	-0.852358845666946	0.573095644904667	-1.48728899485658	0.136938499865402	0.614574844251429	Nsmce1	NSE1 homolog, SMC5-SMC6 complex component	37	9	5	27	40	63	9	51
ENSMUSG00000011877	986.064131152125	0.310569583170887	0.208852025815276	1.48703170083482	0.137006438521723	0.614574844251429	Git1	G protein-coupled receptor kinase-interactor 1	643	189	238	914	1229	1113	1051	1077
ENSMUSG00000040481	792.548034913023	0.264176517232037	0.177663909937688	1.48694530771439	0.137029256512404	0.614574844251429	Bptf	bromodomain PHD finger transcription factor	663	356	325	770	910	926	848	724
ENSMUSG00000031304	7.78925286865925	1.82155205919512	1.22544865154531	1.48643687101709	0.137163603267404	0.614972260598039	Il2rg	interleukin 2 receptor, gamma chain	4	3	3	1	29	4	6	3
ENSMUSG00000038740	780.199448185402	0.260508112032729	0.175322943475676	1.48587576085768	0.137311986096086	0.615409949807452	Mvb12b	multivesicular body subunit 12B	623	353	269	839	803	829	840	826
ENSMUSG00000029165	417.283105712491	-0.297885890840761	0.200499126025941	-1.4857216425084	0.137352763600488	0.615409949807452	Agbl5	ATP/GTP binding protein-like 5	536	60	97	374	336	463	382	470
ENSMUSG00000043505	2.50245109111687	3.80925997676674	2.56427994690027	1.48550862450546	0.137409140481887	1	Gimap5	GTPase, IMAP family member 5	0	0	0	0	14	1	0	0
ENSMUSG00000026737	270.501110649603	-0.389134714414156	0.261991822863465	-1.4852933582471	0.137466130507882	0.615613803486266	Pip4k2a	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha	316	178	41	153	229	339	304	327
ENSMUSG00000019889	454.313694745256	-0.369389432576658	0.248712949470418	-1.48520385996465	0.137489829828146	0.615613803486266	Ptprk	protein tyrosine phosphatase, receptor type, K	689	359	258	290	381	503	489	439
ENSMUSG00000069565	34.445317493334	0.821175531119495	0.552984238937402	1.48498903458341	0.137546728866406	0.61566355404051	Dazap1	DAZ associated protein 1	25	1	28	35	68	35	26	20
ENSMUSG00000018661	500.115511057272	0.275549327358656	0.185583947779932	1.48476918750218	0.137604976757181	0.615719306980717	Cog1	component of oligomeric golgi complex 1	453	174	156	490	516	531	594	466
ENSMUSG00000030555	83.8560810965593	0.572477748918091	0.385665858578516	1.48438793889644	0.137706032631032	0.615741721792009	Ttc23	tetratricopeptide repeat domain 23	71	25	67	77	149	79	68	66
ENSMUSG00000074570	5.55876480537664	2.56248987463249	1.72634993626171	1.48433977422989	0.137718803494841	0.615741721792009	Cass4	Cas scaffolding protein family member 4	5	0	0	0	9	0	19	0
ENSMUSG00000059456	20027.3696657204	0.288393312347955	0.194304731776213	1.48423206018527	0.137747367183576	0.615741721792009	Ptk2b	PTK2 protein tyrosine kinase 2 beta	15225	6107	5284	21306	19333	16772	23621	25726
ENSMUSG00000057134	92.5491730640554	0.499928938632579	0.336889289851304	1.48395616510468	0.137820550072389	0.615864113085191	Ado	2-aminoethanethiol (cysteamine) dioxygenase	77	34	6	113	86	72	117	96
ENSMUSG00000097015	2.18903362944938	3.60226085041053	2.42791703261647	1.48368366876545	0.137892860840753	1	Gm26705	predicted gene, 26705	0	0	0	0	2	1	10	0
ENSMUSG00000074505	52.4253417417653	0.832644299927949	0.561445398331989	1.48303700128574	0.138064580274737	0.61647846336366	Fat3	FAT atypical cadherin 3	39	84	21	57	121	50	19	32
ENSMUSG00000041143	221.987937500628	0.404256141961988	0.27260236106247	1.4829517264135	0.138087236900472	0.61647846336366	Tmco4	transmembrane and coiled-coil domains 4	145	54	95	209	283	278	248	193
ENSMUSG00000027180	843.396250049165	-0.2891709962898	0.1950171970697	-1.48279741804744	0.138128242274314	0.61647846336366	Fbxo3	F-box protein 3	1181	719	615	640	832	897	748	878
ENSMUSG00000086968	4.12451566875066	-2.81930082092206	1.90140278280917	-1.48274781461967	0.138141425711342	0.61647846336366	4933431E20Rik	RIKEN cDNA 4933431E20 gene	13	0	3	0	0	10	3	0
ENSMUSG00000045193	16.7157803259158	-1.17925052813958	0.795605527736726	-1.48220504638048	0.138285744244423	0.616912301933331	Cirbp	cold inducible RNA binding protein	42	3	7	6	13	10	11	21
ENSMUSG00000060591	888.728297359285	-0.268371813349824	0.181083050411536	-1.48203717984601	0.138330402374609	0.616912301933331	Ifitm2	interferon induced transmembrane protein 2	1154	649	496	718	903	946	736	998
ENSMUSG00000034083	31.2924488938467	0.962299744134967	0.64950300438622	1.48159398437939	0.138448360637085	0.616981956176431	Ccdc174	coiled-coil domain containing 174	20	32	17	66	44	24	10	24
ENSMUSG00000062604	54.0778776761413	-0.693999848564906	0.468416414964442	-1.48158737907933	0.138450119250277	0.616981956176431	Srpk2	serine/arginine-rich protein specific kinase 2	38	55	0	30	46	71	45	106
ENSMUSG00000050428	90.4765301589962	-0.608191125582816	0.410581090863395	-1.48129355958375	0.138528363969233	0.616981956176431	Fbxo46	F-box protein 46	98	61	12	97	32	116	79	136
ENSMUSG00000047462	10.4589732958646	-2.06254172397464	1.3923965219041	-1.48128905202529	0.138529564606325	0.616981956176431	NA	NA	14	0	8	0	12	40	0	1
ENSMUSG00000039556	1.55905415022936	4.17507755587425	2.81859847718891	1.48126013324119	0.138537267628876	1	Ppp1r3f	protein phosphatase 1, regulatory (inhibitor) subunit 3F	0	1	0	5	0	0	4	0
ENSMUSG00000021668	19.7285654073079	-1.33196680415561	0.899330061140128	-1.481065586162	0.138589097213963	0.617042715608925	Polk	polymerase (DNA directed), kappa	16	1	3	1	7	60	25	16
ENSMUSG00000086755	1.56438434083734	4.1796764655795	2.82236292582116	1.48091389216482	0.138629520607285	1	NA	NA	0	0	0	6	0	0	3	0
ENSMUSG00000034570	8.98814907645465	1.52685765515163	1.03118901717911	1.48067680096948	0.138692718823638	0.617130467979883	Inpp5j	inositol polyphosphate 5-phosphatase J	1	1	28	11	9	7	19	7
ENSMUSG00000034327	8.02659777220049	-1.68780150654189	1.13990791516123	-1.48064723833694	0.138700600493471	0.617130467979883	Kctd9	potassium channel tetramerisation domain containing 9	15	0	3	6	0	11	5	13
ENSMUSG00000005871	1818.54974904727	0.294386787840823	0.198886861690769	1.48017212066294	0.138827318571017	0.617340472410562	Apc	adenomatosis polyposis coli	1513	798	296	1414	2121	1635	2332	2081
ENSMUSG00000046324	205.046824516188	-0.510736531206978	0.345062874026374	-1.48012599920541	0.138839624317235	0.617340472410562	Ermp1	endoplasmic reticulum metallopeptidase 1	198	63	91	222	82	345	187	233
ENSMUSG00000038064	2.06206035391333	-3.36177284173035	2.27151021830523	-1.47997258151829	0.138880564002011	1	Cldn22	claudin 22	7	3	0	0	1	4	0	1
ENSMUSG00000031995	26.6180237135879	0.926928411613918	0.626328199522906	1.47994040875054	0.138889150520934	0.617356534844456	St14	suppression of tumorigenicity 14 (colon carcinoma)	20	0	20	35	47	29	20	10
ENSMUSG00000035284	393.736031865444	-0.287604186665351	0.194382446596035	-1.47957900366924	0.138985633219024	0.617539831372278	Vps13c	vacuolar protein sorting 13C	422	106	137	324	356	522	356	444
ENSMUSG00000001946	321.310482447959	0.374796582909005	0.253336462104541	1.47944192397517	0.139022242270109	0.617539831372278	Esam	endothelial cell-specific adhesion molecule	208	227	183	295	433	320	334	371
ENSMUSG00000021969	55.1551461439266	-0.649604762672107	0.439176267430459	-1.47914359414917	0.139101941091001	0.617625919708831	Zdhhc20	zinc finger, DHHC domain containing 20	46	9	29	54	36	90	35	81
ENSMUSG00000070371	9.52865205049395	-1.44157332014481	0.974677776722029	-1.47902553497528	0.139133490316678	0.617625919708831	Prss36	protease, serine 36	24	14	3	4	7	9	4	11
ENSMUSG00000018199	164.332360461006	-0.499929654895901	0.338092820275653	-1.47867575090266	0.139226996266624	0.617837026997038	Trove2	TROVE domain family, member 2	207	63	134	201	101	246	93	164
ENSMUSG00000022822	177.498779479693	-0.468626298234284	0.316960561076771	-1.47850034288896	0.139273905386477	0.617841284007446	Abcc5	ATP-binding cassette, sub-family C (CFTR/MRP), member 5	233	53	43	89	201	175	147	249
ENSMUSG00000032051	16.4884152018126	-1.07737088031453	0.728924260331071	-1.47802856750192	0.139400131992987	0.618197287195813	Fdx1	ferredoxin 1	17	10	12	8	8	29	15	26
ENSMUSG00000089048	1.41914403571736	-3.90737882677677	2.64419893757669	-1.47771741802368	0.139483430264174	1	NA	NA	4	0	0	0	0	2	0	3
ENSMUSG00000003283	5.13651975543992	2.51038788444945	1.69908737410525	1.47749193049677	0.139543819791878	0.618569020769211	Hck	hemopoietic cell kinase	0	0	0	0	24	3	2	2
ENSMUSG00000005803	261.327920466481	0.396344523089663	0.268284116625264	1.47733130114174	0.139586851432592	0.618569020769211	Sqor	sulfide quinone oxidoreductase	249	185	256	361	311	233	193	239
ENSMUSG00000032301	21.9806179027107	-0.991354487906139	0.671103657200496	-1.47720024659315	0.139621967725313	0.618569020769211	Psma4	proteasome (prosome, macropain) subunit, alpha type 4	46	10	16	11	13	31	19	16
ENSMUSG00000027962	1121.49516102463	-0.739733090377301	0.500870212636916	-1.47689575405742	0.139703583276977	0.618726739374912	Vcam1	vascular cell adhesion molecule 1	2203	414	226	582	1226	1353	657	898
ENSMUSG00000034024	15.3308577888697	-1.26472513341676	0.856576321539484	-1.47648855287492	0.139812786018299	0.618892441112349	Cct2	chaperonin containing Tcp1, subunit 2 (beta)	30	26	6	17	2	25	7	14
ENSMUSG00000028351	5.19440402248044	-5.77981960166838	3.91477153041197	-1.47641300565506	0.139833053406167	0.618892441112349	Brinp1	bone morphogenic protein/retinoic acid inducible neural specific 1	32	0	0	0	0	0	0	0
ENSMUSG00000014301	2.9552093610574	-2.90831795502552	1.97025395793197	-1.47611324079164	0.139913494939456	0.619044703177334	Pam16	presequence translocase-asssociated motor 16 homolog (S. cerevisiae)	2	26	0	2	0	11	0	4
ENSMUSG00000022241	20.7321533457417	1.16395715139828	0.788763312473629	1.47567354235583	0.140031551888135	0.61924021476217	Tars	threonyl-tRNA synthetase	9	0	0	41	5	12	37	20
ENSMUSG00000039542	1871.15498403671	-0.230957811982549	0.156517301332775	-1.47560563602809	0.140049791245854	0.61924021476217	Ncam1	neural cell adhesion molecule 1	1930	595	417	1491	1643	2225	1897	2318
ENSMUSG00000039385	471.080778575306	0.332941227412638	0.225799284198942	1.47450080984003	0.140346799820017	0.620349464293213	Cdh6	cadherin 6	386	96	107	428	545	373	563	574
ENSMUSG00000042507	5354.58141339855	0.191071153613077	0.129621648862238	1.47406822309557	0.140463223285704	0.620660039533218	Elmsan1	ELM2 and Myb/SANT-like domain containing 1	5046	2377	1712	5335	5513	5616	5822	5351
ENSMUSG00000028788	82.2747216948675	-0.510585680770726	0.346449346078809	-1.47376719439551	0.140544283928817	0.620814205554162	Ptp4a2	protein tyrosine phosphatase 4a2	105	62	85	64	54	100	80	104
ENSMUSG00000028757	5427.09098290394	-0.254724094785748	0.172901031214231	-1.47323641158701	0.140687300112064	0.621241851332288	Ddost	dolichyl-di-phosphooligosaccharide-protein glycotransferase	7627	3728	3079	4827	5102	5355	4521	5815
ENSMUSG00000097300	6.36815745312402	-1.84843056419023	1.2549693391251	-1.47288902331181	0.140780962328818	0.621451352420646	NA	NA	8	0	24	5	0	12	3	12
